Date,Open,High,Low,Close,Adj Close,Volume
2018-08-28,104.080002,104.199997,103.500000,103.809998,100.806831,2107700
2018-08-29,103.800003,104.620003,103.459999,104.489998,101.467163,1906500
2018-08-30,104.199997,104.980003,104.120003,104.779999,101.748772,3180900
2018-08-31,104.750000,104.769997,103.660004,103.660004,100.661179,2364100
2018-09-04,103.599998,104.029999,103.089996,103.769997,100.767998,1983600
2018-09-05,103.800003,103.940002,103.349998,103.760002,100.758286,1744400
2018-09-06,103.669998,104.239998,103.430000,104.059998,101.049599,2813100
2018-09-07,103.760002,103.940002,103.279999,103.580002,100.583496,1540500
2018-09-10,103.949997,104.080002,103.610001,103.650002,100.651474,1730600
2018-09-11,103.680000,103.980003,103.430000,103.750000,100.748573,1496300
2018-09-12,103.699997,103.750000,102.980003,103.180000,100.195061,2358800
2018-09-13,103.190002,103.570000,102.760002,103.000000,100.020279,1381400
2018-09-14,103.010002,103.230003,102.809998,103.070000,100.088242,1138700
2018-09-17,103.029999,103.519997,103.000000,103.519997,100.525230,1299000
2018-09-18,103.379997,104.139999,103.260002,103.949997,100.942780,1414800
2018-09-19,103.970001,104.220001,103.790001,103.989998,100.981621,1624700
2018-09-20,104.040001,104.839996,104.040001,104.550003,101.525436,2068800
2018-09-21,104.830002,104.839996,104.070000,104.089996,101.078735,4999500
2018-09-24,104.209999,104.349998,104.000000,104.339996,101.321495,1848700
2018-09-25,104.500000,104.790001,104.309998,104.430000,101.408905,1621400
2018-09-26,104.480003,105.070000,104.199997,104.379997,101.360344,2948300
2018-09-27,104.500000,105.120003,104.480003,104.550003,101.525436,1536100
2018-09-28,104.580002,104.610001,103.419998,103.540001,100.544647,2427900
2018-10-01,104.620003,104.639999,103.089996,103.599998,100.602905,2726700
2018-10-02,103.370003,103.370003,102.370003,102.910004,99.932877,2200600
2018-10-03,103.010002,103.300003,102.639999,103.110001,100.127083,1410100
2018-10-04,102.989998,103.419998,102.599998,103.379997,100.389282,1591900
2018-10-05,103.320000,103.500000,102.669998,102.889999,99.913452,1518900
2018-10-09,102.510002,103.290001,102.050003,102.309998,99.350227,1918400
2018-10-10,102.150002,102.349998,100.610001,100.699997,97.786804,3830400
2018-10-11,99.910004,100.230003,98.699997,98.699997,95.844666,4669000
2018-10-12,100.000000,100.169998,98.389999,98.779999,95.922348,3962300
2018-10-15,99.010002,99.449997,98.220001,98.400002,95.553345,1857200
2018-10-16,98.849998,99.660004,98.430000,99.660004,96.776901,2218100
2018-10-17,99.699997,100.040001,99.279999,99.980003,97.087646,3259800
2018-10-18,100.089996,100.089996,98.849998,98.959999,96.097145,2385400
2018-10-19,99.110001,99.690002,98.900002,99.000000,96.135994,1998200
2018-10-22,99.089996,99.180000,98.059998,98.260002,95.417397,2113000
2018-10-23,97.300003,98.730003,96.650002,98.440002,95.592186,3006700
2018-10-24,97.199997,97.349998,94.529999,94.599998,92.787003,4152900
2018-10-25,95.580002,95.730003,94.370003,94.730003,92.914513,3452100
2018-10-26,94.300003,94.639999,93.129997,94.489998,92.679108,2966000
2018-10-29,95.199997,95.730003,93.699997,94.019997,92.218117,2793000
2018-10-30,94.160004,95.500000,93.800003,95.389999,93.561859,2687500
2018-10-31,96.110001,96.779999,95.870003,95.919998,94.081696,2967700
2018-11-01,96.410004,96.410004,95.300003,95.860001,94.022850,2465100
2018-11-02,96.379997,96.889999,95.309998,95.750000,93.914955,2657400
2018-11-05,95.660004,96.370003,95.500000,95.639999,93.807068,1958100
2018-11-06,95.540001,95.779999,94.900002,95.540001,93.708984,2136200
2018-11-07,95.900002,96.239998,95.690002,95.930000,94.091507,2439100
2018-11-08,96.050003,96.690002,95.870003,96.589996,94.738853,1815700
2018-11-09,96.290001,96.750000,95.379997,95.949997,94.111122,2189500
2018-11-12,95.860001,96.000000,95.169998,95.330002,93.503014,1883000
2018-11-13,95.410004,96.470001,95.269997,95.750000,93.914955,2133700
2018-11-14,96.000000,96.379997,94.809998,95.300003,93.473579,2000900
2018-11-15,95.150002,95.849998,94.690002,95.650002,93.816879,1789000
2018-11-16,95.029999,95.620003,94.639999,95.370003,93.542244,1439000
2018-11-19,95.199997,95.500000,94.089996,94.820000,93.002785,1850900
2018-11-20,94.099998,94.279999,93.209999,93.620003,91.825783,2143700
2018-11-21,94.010002,96.639999,93.809998,95.879997,94.042465,3996200
2018-11-22,95.919998,96.150002,94.510002,94.940002,93.120483,1338300
2018-11-23,94.739998,95.169998,94.339996,95.059998,93.238182,1403000
2018-11-26,95.589996,95.779999,94.830002,94.879997,93.061630,3370200
2018-11-27,94.500000,95.690002,94.300003,95.489998,93.659935,2964200
2018-11-28,97.059998,98.459999,96.050003,98.099998,96.219925,4244500
2018-11-29,98.000000,98.739998,97.410004,97.820000,95.945282,2656600
2018-11-30,97.650002,97.870003,96.889999,97.419998,95.552948,3550200
2018-12-03,98.349998,98.349998,96.839996,97.449997,95.582375,2787200
2018-12-04,96.699997,97.889999,96.370003,96.709999,94.856560,3164400
2018-12-05,96.750000,98.139999,96.750000,97.599998,95.729500,2130500
2018-12-06,96.489998,96.500000,94.839996,95.720001,93.885536,4787800
2018-12-07,95.849998,96.239998,94.279999,94.559998,92.747765,5231200
2018-12-10,94.550003,94.800003,93.500000,94.089996,92.286774,3054600
2018-12-11,95.300003,95.750000,93.360001,93.360001,91.570763,4235900
2018-12-12,94.529999,95.269997,93.639999,94.419998,92.610451,2840900
2018-12-13,94.750000,95.059998,94.029999,94.209999,92.404472,2652800
2018-12-14,93.879997,94.430000,93.500000,94.320000,92.512360,2884900
2018-12-17,94.000000,94.470001,93.300003,93.500000,91.708084,2201000
2018-12-18,93.500000,94.500000,93.269997,93.800003,92.002335,5466600
2018-12-19,93.800003,94.449997,92.500000,92.680000,90.903793,4215000
2018-12-20,92.500000,93.070000,92.070000,92.209999,90.442802,4834000
2018-12-21,92.419998,92.910004,90.940002,90.949997,89.206947,10544300
2018-12-24,90.279999,91.489998,90.099998,90.209999,88.481133,1766700
2018-12-27,91.800003,92.720001,91.309998,92.709999,90.933220,2358700
2018-12-28,93.150002,93.400002,92.570000,93.099998,91.315742,3178900
2018-12-31,93.570000,93.949997,93.089996,93.440002,91.649239,2420500
2019-01-02,92.709999,93.699997,92.260002,93.620003,91.825783,2893400
2019-01-03,93.349998,93.349998,92.400002,92.570000,90.795898,3307400
2019-01-04,93.500000,94.309998,92.919998,94.139999,92.335808,4301900
2019-01-07,94.500000,94.500000,93.129997,93.910004,92.110229,4589400
2019-01-08,94.680000,94.919998,93.150002,93.739998,91.943474,3296500
2019-01-09,94.290001,95.919998,94.059998,95.739998,93.905144,4959300
2019-01-10,95.370003,96.900002,95.059998,96.620003,94.768288,4089500
2019-01-11,96.620003,96.680000,96.070000,96.599998,94.748672,3243000
2019-01-14,96.300003,97.099998,96.099998,96.889999,95.033112,3069600
2019-01-15,97.010002,97.480003,96.300003,97.269997,95.405823,1941200
2019-01-16,97.849998,97.989998,97.400002,97.839996,95.964905,2979900
2019-01-17,97.690002,98.660004,97.510002,98.419998,96.533791,2071600
2019-01-18,99.199997,99.300003,98.419998,98.639999,96.749573,3148300
2019-01-21,98.849998,99.739998,98.699997,99.739998,97.828484,1176200
2019-01-22,99.669998,100.050003,99.260002,100.000000,98.083504,4491500
2019-01-23,99.000000,99.480003,98.339996,98.650002,97.717010,2972400
2019-01-24,98.300003,99.099998,98.010002,98.989998,98.053795,2314500
2019-01-25,99.300003,99.400002,98.489998,99.059998,98.123131,1766500
2019-01-28,98.489998,99.400002,98.400002,99.389999,98.450012,1622400
2019-01-29,99.239998,99.959999,99.230003,99.709999,98.766983,2473800
2019-01-30,99.900002,100.239998,99.510002,100.029999,99.083954,4262300
2019-01-31,99.750000,100.269997,99.660004,100.019997,99.074051,3032400
2019-02-01,100.300003,100.699997,100.019997,100.110001,99.163200,2011300
2019-02-04,100.669998,100.849998,100.239998,100.540001,99.589134,3626400
2019-02-05,100.800003,101.230003,100.449997,101.199997,100.242889,2276500
2019-02-06,101.000000,101.949997,101.000000,101.389999,100.431091,2001700
2019-02-07,101.489998,101.680000,100.669998,101.400002,100.441002,3064800
2019-02-08,100.820000,101.330002,100.199997,100.910004,99.955635,1729600
2019-02-11,101.410004,101.470001,100.160004,100.449997,99.499985,3909600
2019-02-12,100.800003,101.070000,100.610001,100.750000,99.797150,3224000
2019-02-13,101.010002,101.190002,100.709999,100.839996,99.886292,1142400
2019-02-14,100.760002,100.930000,100.150002,100.669998,99.717903,1990000
2019-02-15,100.879997,101.959999,100.879997,101.410004,100.450912,2381300
2019-02-19,101.500000,101.879997,100.949997,101.790001,100.827316,5230300
2019-02-20,102.000000,102.910004,101.809998,102.779999,101.807945,3916000
2019-02-21,102.750000,102.809998,101.760002,102.269997,101.302773,6668600
2019-02-22,101.360001,101.910004,101.169998,101.739998,100.777786,2701300
2019-02-25,102.250000,102.650002,102.190002,102.419998,101.451355,2634600
2019-02-26,102.379997,102.980003,102.339996,102.639999,101.669273,2538900
2019-02-27,102.480003,103.300003,102.269997,103.300003,102.323036,1811200
2019-02-28,102.900002,103.279999,102.559998,102.849998,101.877289,2508000
2019-03-01,103.400002,103.790001,103.230003,103.459999,102.481514,2084600
2019-03-04,103.650002,103.959999,103.059998,103.419998,102.441895,3225800
2019-03-05,103.410004,103.930000,103.389999,103.739998,102.758865,2605500
2019-03-06,103.919998,104.300003,103.550003,103.680000,102.699440,2408300
2019-03-07,103.500000,103.750000,102.480003,103.230003,102.253700,2519300
2019-03-08,102.400002,102.889999,102.190002,102.870003,101.897102,2401200
2019-03-11,102.860001,103.430000,102.720001,102.980003,102.006058,2160300
2019-03-12,103.099998,103.339996,102.279999,102.650002,101.679176,1823000
2019-03-13,103.000000,103.139999,102.540001,102.760002,101.788139,3798100
2019-03-14,102.839996,103.089996,102.519997,102.639999,101.669273,1227500
2019-03-15,103.779999,103.779999,103.190002,103.540001,102.560760,9327400
2019-03-18,103.500000,104.169998,103.379997,104.169998,103.184799,1542900
2019-03-19,104.260002,104.269997,103.519997,103.599998,102.620193,1527700
2019-03-20,103.449997,103.599998,102.800003,102.910004,101.936722,1717500
2019-03-21,102.050003,102.660004,102.040001,102.480003,101.510788,5844400
2019-03-22,102.000000,102.309998,101.730003,102.129997,101.164093,4558500
2019-03-25,101.919998,102.239998,101.559998,102.029999,101.065041,2586300
2019-03-26,102.699997,103.150002,102.309998,102.739998,101.768326,3681900
2019-03-27,102.500000,102.639999,101.680000,102.070000,101.104660,2778100
2019-03-28,101.910004,102.379997,101.430000,101.779999,100.817406,3146000
2019-03-29,102.000000,102.040001,100.820000,100.820000,99.866486,2685600
2019-04-01,101.449997,102.519997,101.070000,102.500000,101.530594,3746700
2019-04-02,102.559998,103.029999,102.260002,103.019997,102.045677,2566900
2019-04-03,103.290001,103.779999,103.129997,103.389999,102.412178,2047300
2019-04-04,103.000000,103.760002,103.000000,103.440002,102.461708,1437100
2019-04-05,103.480003,103.639999,103.059998,103.599998,102.620193,1761400
2019-04-08,103.089996,103.440002,102.839996,103.440002,102.461708,2527600
2019-04-09,102.800003,103.320000,102.660004,103.160004,102.184357,2469700
2019-04-10,103.199997,103.580002,102.940002,103.500000,102.521141,1523200
2019-04-11,103.610001,104.320000,103.610001,103.779999,102.798492,4394300
2019-04-12,104.339996,104.760002,104.180000,104.690002,103.699890,1664500
2019-04-15,104.430000,105.080002,104.370003,105.050003,104.056480,2429500
2019-04-16,105.169998,105.839996,105.040001,105.680000,104.680519,2604300
2019-04-17,105.949997,106.500000,105.760002,106.440002,105.433334,8604800
2019-04-18,106.400002,107.260002,106.379997,107.059998,106.047470,4018800
2019-04-22,107.000000,107.370003,106.790001,107.040001,106.027664,3304400
2019-04-23,107.139999,107.910004,106.989998,107.849998,106.829994,4068900
2019-04-24,106.510002,106.540001,105.129997,105.459999,105.459999,3436000
2019-04-25,105.320000,105.760002,104.940002,105.379997,105.379997,4087600
2019-04-26,105.209999,105.930000,104.980003,105.910004,105.910004,2466300
2019-04-29,105.529999,106.919998,105.529999,106.580002,106.580002,2825300
2019-04-30,106.269997,106.930000,106.150002,106.769997,106.769997,3045100
2019-05-01,106.610001,106.980003,106.139999,106.449997,106.449997,5080100
2019-05-02,106.440002,106.849998,106.309998,106.389999,106.389999,2174000
2019-05-03,106.639999,107.000000,106.260002,106.889999,106.889999,1950000
2019-05-06,105.300003,107.180000,105.250000,107.059998,107.059998,1862300
2019-05-07,106.309998,106.540001,105.809998,106.320000,106.320000,2538300
2019-05-08,106.089996,106.349998,105.699997,105.930000,105.930000,1391900
2019-05-09,105.500000,106.199997,105.160004,105.980003,105.980003,3376200
2019-05-10,105.529999,105.769997,104.389999,105.419998,105.419998,3037700
2019-05-13,104.000000,104.440002,103.910004,104.389999,104.389999,2543300
2019-05-14,104.500000,105.269997,103.900002,104.699997,104.699997,1760400
2019-05-15,104.110001,104.870003,103.949997,104.709999,104.709999,2383800
2019-05-16,105.000000,105.410004,104.660004,105.410004,105.410004,2426300
2019-05-17,104.849998,105.339996,104.610001,105.120003,105.120003,2033200
2019-05-21,105.220001,105.459999,104.639999,105.199997,105.199997,3405500
2019-05-22,104.699997,105.430000,104.519997,105.180000,105.180000,2361600
2019-05-23,103.889999,104.419998,101.559998,102.639999,102.639999,4296200
2019-05-24,103.209999,104.349998,103.019997,103.889999,103.889999,3705100
2019-05-27,103.959999,104.879997,103.739998,104.739998,104.739998,797300
2019-05-28,104.449997,104.839996,103.690002,104.050003,104.050003,3748500
2019-05-29,103.099998,103.550003,102.410004,102.660004,102.660004,2275500
2019-05-30,102.779999,103.379997,102.169998,102.589996,102.589996,1493100
2019-05-31,101.750000,102.129997,101.430000,101.580002,101.580002,2037700
2019-06-03,101.580002,102.139999,101.269997,101.779999,101.779999,2374100
2019-06-04,102.500000,103.129997,101.900002,103.070000,103.070000,2102800
2019-06-05,103.470001,103.519997,102.260002,103.500000,103.500000,1649200
2019-06-06,103.389999,103.790001,102.839996,103.209999,103.209999,1408000
2019-06-07,103.150002,103.449997,102.889999,103.220001,103.220001,1360900
2019-06-10,103.550003,103.730003,103.220001,103.339996,103.339996,1180300
2019-06-11,103.860001,103.910004,102.660004,103.279999,103.279999,1962300
2019-06-12,103.010002,103.070000,102.000000,102.360001,102.360001,1985200
2019-06-13,102.489998,103.430000,102.220001,103.029999,103.029999,1974700
2019-06-14,102.860001,103.730003,102.440002,103.550003,103.550003,1371500
2019-06-17,103.360001,104.139999,103.360001,103.669998,103.669998,1344700
2019-06-18,104.000000,104.940002,103.989998,104.860001,104.860001,563365
